BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Habitat Realty Of New York Inc,Condo for sale,650000,3,1.0,1050.0,2501 Snyder Ave Unit 3E,"Prospect Lefferts Gardens, NY 11225","2501 Snyder Ave Unit 3EProspect Lefferts Gardens, NY 11225",Brooklyn,Flatbush,Snyder Avenue,2501,Parking,"Parking, Parking lot, 2501 Snyder Ave APT 3F, Brooklyn, NY 11226, USA",40.6492401,-73.9534818
