BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Realty Executives Today,Co-op for sale,215000,3,1.0,625.0,6333 98th Pl Apt 3L,"Rego Park, NY 11374","6333 98th Pl Apt 3LRego Park, NY 11374",Queens County,Queens,Rego Park,98th Place,Parking lot,"Parking lot, 6333 98th Pl #3c, Rego Park, NY 11374, USA",40.7318415,-73.8574816
