BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
Brokered by Sotheby's International Realty - Downtown Manhattan,Condo for sale,5799000,3,4.0,2497.0,1 John St Apt 4B,"Brooklyn, NY 11201","1 John St Apt 4BBrooklyn, NY 11201",Kings County,Brooklyn,Dumbo,John Street,John Street Park,"John Street Park, 1 John St #4b, Brooklyn, NY 11201, USA",40.7046228,-73.9878238
