BROKERTITLE,TYPE,PRICE,BEDS,BATH,PROPERTYSQFT,ADDRESS,STATE,MAIN_ADDRESS,ADMINISTRATIVE_AREA_LEVEL_2,LOCALITY,SUBLOCALITY,STREET_NAME,LONG_NAME,FORMATTED_ADDRESS,LATITUDE,LONGITUDE
"Brokered by BEN BAY REALTY CO OF BAY RIDGE, LLC",Co-op for sale,599000,1,1.0,780.0,8901 Shore Rd Apt 7E,"Brooklyn, NY 11209","8901 Shore Rd Apt 7EBrooklyn, NY 11209",Kings County,Brooklyn,Fort Hamilton,Shore Road,Harbor View Towers,"Harbor View Towers, 8901 Shore Rd #7e, Brooklyn, NY 11209, USA",40.6230753,-74.0403471
